sample,unit,fq1,fq2,reference
MMETSP1083,SRR1300223,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300223/SRR1300223_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300223/SRR1300223_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1083.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1084,SRR1300421,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300421/SRR1300421_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300421/SRR1300421_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1084.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1085,SRR1300422,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300422/SRR1300422_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300422/SRR1300422_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1085.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1086,SRR1300321,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300321/SRR1300321_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300321/SRR1300321_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1086.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1089,SRR1300296,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300296/SRR1300296_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300296/SRR1300296_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1089.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1090,SRR1300423,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300423/SRR1300423_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300423/SRR1300423_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1090.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1091,SRR1300429,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300429/SRR1300429_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300429/SRR1300429_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1091.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1094,SRR1300415,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300415/SRR1300415_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300415/SRR1300415_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1094.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1095,SRR1300310,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300310/SRR1300310_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300310/SRR1300310_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1095.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1096,SRR1300311,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300311/SRR1300311_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300311/SRR1300311_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1096.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1097,SRR1300312,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300312/SRR1300312_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300312/SRR1300312_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1097.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1098,SRR1300416,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300416/SRR1300416_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300416/SRR1300416_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1098.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1100,SRR1300313,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300313/SRR1300313_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300313/SRR1300313_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1100.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1101,SRR1300314,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300314/SRR1300314_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300314/SRR1300314_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1101.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1102,SRR1300315,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300315/SRR1300315_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300315/SRR1300315_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1102.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1103,SRR1300316,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300316/SRR1300316_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300316/SRR1300316_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1103.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1104,SRR1300417,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300417/SRR1300417_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300417/SRR1300417_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1104.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1105,SRR1300317,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300317/SRR1300317_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300317/SRR1300317_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1105.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1106,SRR1300318,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300318/SRR1300318_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300318/SRR1300318_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1106.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1107,SRR1300418,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300418/SRR1300418_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300418/SRR1300418_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1107.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1110,SRR1300263,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300263/SRR1300263_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300263/SRR1300263_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1110.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1114,SRR1300419,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300419/SRR1300419_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300419/SRR1300419_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1114.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1115,SRR1300264,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300264/SRR1300264_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300264/SRR1300264_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1115.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1116,SRR1300265,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300265/SRR1300265_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300265/SRR1300265_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1116.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1117,SRR1300266,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300266/SRR1300266_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300266/SRR1300266_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1117.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1122,SRR1300267,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300267/SRR1300267_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300267/SRR1300267_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1122.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1123,SRR1300343,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300343/SRR1300343_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300343/SRR1300343_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1123.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1124,SRR1300344,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300344/SRR1300344_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300344/SRR1300344_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1124.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1125,SRR1300345,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300345/SRR1300345_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300345/SRR1300345_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1125.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1126,SRR1300297,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300297/SRR1300297_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300297/SRR1300297_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1126.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1127,SRR1300298,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300298/SRR1300298_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300298/SRR1300298_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1127.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1128,SRR1294427,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/007/SRR1294427/SRR1294427_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/007/SRR1294427/SRR1294427_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1128.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1129,SRR1300346,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300346/SRR1300346_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300346/SRR1300346_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1129.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1130,SRR1300375,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300375/SRR1300375_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300375/SRR1300375_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1130.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1131,SRR1300376,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300376/SRR1300376_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300376/SRR1300376_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1131.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1132,SRR1300268,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300268/SRR1300268_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300268/SRR1300268_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1132.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1136,SRR1300347,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300347/SRR1300347_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300347/SRR1300347_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1136.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1137,SRR1300348,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300348/SRR1300348_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300348/SRR1300348_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1137.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1138,SRR1300349,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300349/SRR1300349_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300349/SRR1300349_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1138.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1139,SRR1300269,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300269/SRR1300269_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300269/SRR1300269_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1139.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1140,SRR1300270,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300270/SRR1300270_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300270/SRR1300270_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1140.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1141,SRR1300341,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300341/SRR1300341_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300341/SRR1300341_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1141.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1142,SRR1300275,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300275/SRR1300275_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300275/SRR1300275_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1142.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1143,SRR1300276,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300276/SRR1300276_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300276/SRR1300276_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1143.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1144,SRR1300277,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300277/SRR1300277_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300277/SRR1300277_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1144.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1147,SRR1300468,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300468/SRR1300468_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300468/SRR1300468_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1147.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1148,SRR1300469,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300469/SRR1300469_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300469/SRR1300469_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1148.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1150,SRR1300282,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300282/SRR1300282_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300282/SRR1300282_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1150.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1151,SRR1300283,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300283/SRR1300283_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300283/SRR1300283_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1151.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1152,SRR1300284,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300284/SRR1300284_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300284/SRR1300284_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1152.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1153,SRR1300285,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300285/SRR1300285_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300285/SRR1300285_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1153.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1154,SRR1300286,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300286/SRR1300286_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/006/SRR1300286/SRR1300286_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1154.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1155,SRR1300287,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300287/SRR1300287_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300287/SRR1300287_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1155.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1156,SRR1300288,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300288/SRR1300288_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300288/SRR1300288_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1156.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1157,SRR1300289,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300289/SRR1300289_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300289/SRR1300289_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1157.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1159,SRR1300322,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300322/SRR1300322_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300322/SRR1300322_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1159.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1160,SRR1300500,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300500/SRR1300500_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300500/SRR1300500_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1160.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1161,SRR1300323,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300323/SRR1300323_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300323/SRR1300323_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1161.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1162,SRR1300380,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300380/SRR1300380_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/000/SRR1300380/SRR1300380_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1162.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1163,SRR1294421,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/001/SRR1294421/SRR1294421_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/001/SRR1294421/SRR1294421_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1163.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1164,SRR1300388,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300388/SRR1300388_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300388/SRR1300388_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1164.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1165,SRR1300385,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300385/SRR1300385_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/005/SRR1300385/SRR1300385_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1165.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1166,SRR1294438,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/008/SRR1294438/SRR1294438_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/008/SRR1294438/SRR1294438_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1166.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1167,SRR1300324,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300324/SRR1300324_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300324/SRR1300324_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1167.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1169,SRR1300378,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300378/SRR1300378_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/008/SRR1300378/SRR1300378_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1169.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1170,SRR1300501,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300501/SRR1300501_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300501/SRR1300501_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1170.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1171,SRR1294422,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/002/SRR1294422/SRR1294422_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR129/002/SRR1294422/SRR1294422_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1171.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1172,SRR1300387,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300387/SRR1300387_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300387/SRR1300387_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1172.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1173,SRR1300381,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300381/SRR1300381_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/001/SRR1300381/SRR1300381_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1173.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1174,SRR1300447,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300447/SRR1300447_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/007/SRR1300447/SRR1300447_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1174.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1175,SRR1300492,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300492/SRR1300492_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300492/SRR1300492_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1175.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1176,SRR1300382,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300382/SRR1300382_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/002/SRR1300382/SRR1300382_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1176.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1177,SRR1300383,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300383/SRR1300383_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/003/SRR1300383/SRR1300383_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1177.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1178,SRR1300384,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300384/SRR1300384_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/004/SRR1300384/SRR1300384_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1178.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
MMETSP1180,SRR1300379,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300379/SRR1300379_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR130/009/SRR1300379/SRR1300379_2.fastq.gz,MMETSP_assemblies_figshare/MMETSP1180.trinity_out_2.2.0.Trinity.fasta.renamed.fasta
